,Id,Label,Interval,Giant_Component,cluster_eigen,cluster_kmeans,cluster_GN,hashtags,gruppo
4188,977286491897565190,AshenMatrix,,1,1,1,1,#NoGreenPass,1
4189,919568303894515712,ADeborahF,,1,1,1,1,#NoGreenPass,1
4190,1277271478006923268,SummaDeceptio,,0,0,0,0,#NoGreenPass,1
4191,1276811988325277696,UgoFulcheri,,1,1,1,1,#NoGreenPass,1
4192,1352326627477377025,MariaLa36193924,,1,1,1,1,#NoGreenPass,1
4193,923171889891209217,CLiVaToscana,,1,1,1,1,#NoGreenPass,1
4194,1371930138028470272,Nays78014469,,0,0,0,0,#NoGreenPass,1
4195,2322424306,LucillaMasini,,1,1,1,2,#NoGreenPass,1
4196,2353382138,Angie_Pinkmeup,,1,2,1,1,#NoGreenPass,1
4197,945762882817613824,No_Islam_,,0,0,0,0,#NoGreenPass,1
4198,206832958,ChemtrailsRoma,,1,1,1,1,#NoGreenPass,1
4199,1454821005877288970,Cryptotitisei,,1,1,1,1,#NoGreenPass,1
4200,1052894605,AlanPanassiti,,1,1,1,2,#NoGreenPass,1
4201,1090989921454747648,wondergiogio,,1,2,1,1,#NoGreenPass,1
4202,100812291,Frankie7003,,1,2,1,1,#NoGreenPass,1
4203,1434532915417919488,RomaNoGreenPass,,1,1,1,1,#NoGreenPass,1
4204,1475223019140354048,achillebulleri,,1,1,1,1,#NoGreenPass,1
4205,1413591361186672642,Noi_briganti,,1,1,1,1,#NoGreenPass,1
4206,428431567,fortnardelli,,0,0,0,0,#NoGreenPass,1
4207,1233740003047608322,BarbaraEirin,,1,1,1,1,#NoGreenPass,1
4208,1366086962164154371,axhelix,,1,1,1,1,#NoGreenPass,1
4209,1347929926910038025,Apota20,,1,1,1,1,#NoGreenPass,1
4210,977383349235961857,GianniMagini,,1,1,1,2,#NoGreenPass,1
4211,869963379204608000,Gingio5,,1,2,1,1,#NoGreenPass,1
4212,487914485,milkoscagl,,1,2,2,1,#NoGreenPass,1
4213,2901246066,63_ruspa,,1,2,1,1,#NoGreenPass,1
4214,2364202434,TildeConte,,1,2,1,1,#NoGreenPass,1
4215,1013117294,mariacarla1963,,1,2,2,1,#NoGreenPass,1
4216,734074574275514368,RedditCittadini,,1,2,1,1,#NoGreenPass,1
4217,1273686762691297280,eris_oje,,1,2,2,1,#NoGreenPass,1
4218,620945099,FabioFaccin1,,1,1,1,1,#NoGreenPass,1
4219,1474296028702691346,OrtenziPaolo,,1,1,1,1,#NoGreenPass,1
4220,22646471,LucaPagnotta,,1,2,2,1,#NoGreenPass,1
4221,1205428460719620096,2_italie,,1,1,1,1,#NoGreenPass,1
4222,379083449,Dryom73,,1,2,2,1,#NoGreenPass,1
4223,302484971,flasorella,,1,1,1,1,#NoGreenPass,1
4224,1460246270757552128,Brigante1959,,1,2,2,1,#NoGreenPass,1
4225,1367027810,Santippe2,,1,2,2,1,#NoGreenPass,1
4226,365633533,___John_Smith__,,1,2,2,1,#NoGreenPass,1
4227,1168756376946040832,Nicola01915145,,1,1,1,2,#NoGreenPass,1
4228,803567193875169280,LaFranci27,,1,1,1,1,#NoGreenPass,1
4229,1402397995321147401,Gianfristen,,1,1,1,1,#NoGreenPass,1
4230,1012267874143080448,ivandellino,,1,1,1,2,#NoGreenPass,1
4231,420931672,EmeiMarkus,,1,1,1,1,#NoGreenPass,1
4232,1439222482662268932,johnny_liber1,,1,2,1,1,#NoGreenPass,1
4233,1423290967746961418,bar_zodiaco,,1,2,1,1,#NoGreenPass,1
4234,466402810,Agatachi,,1,2,1,1,#NoGreenPass,1
4235,1360232480,FmMosca,,1,1,1,1,#NoGreenPass,1
4236,4480118843,ClaudeTadolti,,0,0,0,0,#NoGreenPass,1
4237,1301919962873974784,FinitaMale,,1,1,1,1,#NoGreenPass,1
4238,2175887381,ellygio81,,1,1,1,1,#NoGreenPass,1
4239,324580620,AlfredoDeVuono,,1,1,1,2,#NoGreenPass,1
4240,1434078813063876608,rutilibus,,1,1,1,1,#NoGreenPass,1
4241,446609691,mgdj56,,1,2,1,1,#NoGreenPass,1
4242,1349169332773916673,MassimoV4645457,,0,0,0,0,#NoGreenPass,1
4243,945102892956086272,lorenzhaus,,1,1,1,1,#NoGreenPass,1
4244,389988445,gian_co,,0,0,0,0,#NoGreenPass,1
4245,523682869,moussedisalmone,,1,2,1,1,#NoGreenPass,1
4246,564688749,Massimo_Cini,,1,1,1,1,#NoGreenPass,1
4247,1074085537089314817,Alessan04054902,,1,1,1,1,#NoGreenPass,1
4248,93369052,Baol74,,1,2,1,1,#NoGreenPass,1
4249,1432716427094540292,TrollGirardi,,0,0,0,0,#NoGreenPass,1
4250,1455484372556070923,adbs801,,1,1,1,1,#NoGreenPass,1
4251,1448727801411026944,0wned17,,1,1,1,1,#NoGreenPass,1
4252,25141258,annaleelou,,1,2,1,1,#NoGreenPass,1
4253,1363805346,luca_ruaro,,1,1,1,1,#NoGreenPass,1
4254,1118997350,MattiaLord,,1,1,1,1,#NoGreenPass,1
4255,3860196976,Maryljacb,,1,2,1,1,#NoGreenPass,1
4256,1223954414807011328,Sakurauchi_Hime,,1,2,1,1,#NoGreenPass,1
4257,1227988316,redvilma,,1,2,1,1,#NoGreenPass,1
4258,252997533,Spacettf,,1,1,1,1,#NoGreenPass,1
4259,1461055223024304143,Iioo41236533,,1,2,1,1,#NoGreenPass,1
4260,1334620941750595584,Nius22380501,,1,2,1,1,#NoGreenPass,1
4261,394780039,gimmisantucci,,1,1,1,1,#NoGreenPass,1
4262,1938254768,morenobos,,1,1,1,1,#NoGreenPass,1
4263,1055863542023360512,leone52641,,1,1,1,1,#NoGreenPass,1
4264,3432525375,AwP3R_GC,,1,2,1,1,#NoGreenPass,1
4265,710428080905588737,micheladellorco,,1,1,1,1,#NoGreenPass,1
4266,1300884946878427137,Nicolet84520681,,1,2,2,1,#NoGreenPass,1
4267,1111915132102344706,Mari67805383,,1,2,2,1,#NoGreenPass,1
4268,1442362989164728322,NomadeCanto,,1,1,1,1,#NoGreenPass,1
4269,337152978,DjSandb,,1,1,1,1,#NoGreenPass,1
4270,740077770001244160,libero12021,,1,2,2,1,#NoGreenPass,1
4271,1344371068518211584,AnnaOri11,,1,2,2,1,#NoGreenPass,1
4272,1450765089372524552,Alberto93383706,,1,1,1,1,#NoGreenPass,1
4273,1427332089066688518,VinsModica,,1,1,1,1,#NoGreenPass,1
4274,1238188042357280769,MissRedHook1922,,1,1,1,1,#NoGreenPass,1
4275,543703916,EmilianoSilv74,,1,2,2,1,#NoGreenPass,1
4276,1051473634852790273,Bea91244242,,1,1,1,1,#NoGreenPass,1
4277,1217478537520861184,BountyK27602455,,0,0,0,0,#NoGreenPass,1
4278,1091445798284472322,PatriziaAdorni,,1,1,1,1,#NoGreenPass,1
4279,1450342807487516672,AdolfCarbone,,1,2,2,1,#NoGreenPass,1
4280,97802862,sacinaro,,1,2,2,1,#NoGreenPass,1
4281,3129004528,KbbEyes,,1,1,1,1,#NoGreenPass,1
4282,1492509740,OBonomi,,1,2,2,1,#NoGreenPass,1
4283,437321566,Zia_Titty,,1,2,2,1,#NoGreenPass,1
4284,789750300,CpnMro,,1,1,1,1,#NoGreenPass,1
4285,1460708664759750662,Anna83769914,,1,1,1,1,#NoGreenPass,1
4286,1368152558,TAL77SVAD,,1,2,2,1,#NoGreenPass,1
4287,1413049559735996417,smascerato,,1,1,1,1,#NoGreenPass,1
4288,1160542687,gio_alpha,,1,1,1,1,#NoGreenPass,1
4289,514356590,Xavier979,,1,1,1,1,#NoGreenPass,1
4290,1431327327678615558,O_c_ci,,1,1,1,1,#NoGreenPass,1
4291,2216051760,1GROSSI,,1,2,2,1,#NoGreenPass,1
4292,1242089940143538176,CMarziane,,1,2,2,1,#NoGreenPass,1
4293,927553962,_Matteo58,,1,1,1,1,#NoGreenPass,1
4294,465398233,enricushka,,1,1,1,1,#NoGreenPass,1
4295,1259795247925690371,lory12345678901,,1,2,1,1,#NoGreenPass,1
4296,14226863,marirus13,,1,1,1,1,#NoGreenPass,1
4297,1472997426772553744,VincenzoGuttad1,,1,1,1,1,#NoGreenPass,1
4298,1448611479930953728,SaraD_76,,1,1,1,1,#NoGreenPass,1
4299,502018244,StefaniaVaselli,,1,2,2,1,#NoGreenPass,1
4300,450920201,ms_grandi,,1,1,1,1,#NoGreenPass,1
4301,1198015322839830528,Vince80564611,,1,2,2,1,#NoGreenPass,1
4302,1163011455584747521,Vittorio1Elle,,1,1,1,1,#NoGreenPass,1
4303,153163420,Terramano76,,1,2,2,1,#NoGreenPass,1
4304,272945830,AleC226,,1,2,1,1,#NoGreenPass,1
4305,1263526453997600768,ReloadedLnz2020,,1,1,1,1,#NoGreenPass,1
4306,1337805700869795845,TruthSeeker5070,,1,1,1,1,#NoGreenPass,1
4307,83478644,Stella_Ssj,,1,1,1,1,#NoGreenPass,1
4308,4827091311,ilfreddo79XONE,,1,1,1,2,#NoGreenPass,1
4309,944382516,forlazizzu,,1,1,1,1,#NoGreenPass,1
4310,2207984680,MastroCecco1,,1,1,1,1,#NoGreenPass,1
4311,1234744238228803585,LuigiBevilacq17,,1,2,2,1,#NoGreenPass,1
4312,1233696142032015360,SandraGiorno70,,1,1,1,1,#NoGreenPass,1
4313,1421123163144982534,adessobastadai,,1,1,1,1,#NoGreenPass,1
4314,1239195408771006464,VincenzoCosta5S,,1,1,1,1,#NoGreenPass,1
4315,970720216551485440,silvia92745700,,1,2,1,1,#NoGreenPass,1
4316,1344997483429179394,mia76587271,,1,2,1,1,#NoGreenPass,1
4317,3092475844,Ugo_LP,,1,1,1,1,#NoGreenPass,1
4318,1159761133777166336,fabio39338202,,1,1,1,2,#NoGreenPass,1
4319,103229427,Marta_Brambilla,,1,1,1,2,#NoGreenPass,1
4320,1207998287233597442,GennaroMaria498,,1,2,2,1,#NoGreenPass,1
4321,1155079660935536641,Jjuspen,,1,1,1,1,#NoGreenPass,1
4322,1256299610638823424,Estate1920,,1,1,1,1,#NoGreenPass,1
4323,1389495200607883266,soloiopaolo,,1,2,2,1,#NoGreenPass,1
4324,1357258090199007233,susy54749277,,1,1,1,1,#NoGreenPass,1
4325,1439545402542497796,gasaca26,,1,2,2,1,#NoGreenPass,1
4326,587258432,Annakyara76,,1,2,2,1,#NoGreenPass,1
4327,1434606667962925059,dicosolobugie,,1,1,1,1,#NoGreenPass,1
4328,1420992954781605890,Ale_S000,,1,2,2,1,#NoGreenPass,1
4329,1451301476668780548,veronicamont_,,1,1,1,1,#NoGreenPass,1
4330,2544126780,xfrancyxx,,1,1,1,1,#NoGreenPass,1
4331,1344560853861990401,Salvitus1,,1,1,1,1,#NoGreenPass,1
4332,1370732523135893510,CNike60,,1,1,2,1,#NoGreenPass,1
4333,830018012753313793,ADDuca1100,,1,2,2,1,#NoGreenPass,1
4334,939484063,BettainChin,,1,2,2,1,#NoGreenPass,1
4335,157611640,castoro_vp,,1,1,1,2,#NoGreenPass,1
4336,96576495,razorblack66,,1,1,1,1,#NoGreenPass,1
4337,1157781200,piero636,,1,2,2,1,#NoGreenPass,1
4338,712571565305700352,miketanzania,,1,1,1,1,#NoGreenPass,1
4339,1466010200981319690,BuianoVezio,,1,2,1,1,#NoGreenPass,1
4340,1375740452385742849,1solocapitan,,1,1,1,1,#NoGreenPass,1
4341,2494373125,anarcomico,,0,0,0,0,#NoGreenPass,1
4342,785860989745061889,jampy1070,,1,2,2,1,#NoGreenPass,1
4343,1041989831981780992,Devizzz_,,1,2,2,1,#NoGreenPass,1
4344,1408783844342439942,figliodijack,,1,1,1,1,#NoGreenPass,1
4345,1017306026,NoGrimPass,,1,2,1,1,#NoGreenPass,1
4346,3342580425,carealbe,,1,2,2,1,#NoGreenPass,1
4347,957740399283589121,elaine79rouge,,1,2,2,1,#NoGreenPass,1
4348,942484591507574784,FNuovaSicilia,,1,1,1,1,#NoGreenPass,1
4349,1462927723823722497,AntoninoGagli13,,1,1,1,1,#NoGreenPass,1
4350,1344470080487305216,FioreFio4,,1,2,2,1,#NoGreenPass,1
4351,19592755,xposeidone,,1,2,2,1,#NoGreenPass,1
4352,885303356,rekotc,,1,2,2,1,#NoGreenPass,1
4353,3005237711,sugar_sabri,,1,2,2,1,#NoGreenPass,1
4354,609509895,cinziaberardi1,,1,2,1,1,#NoGreenPass,1
4355,372937945,leonemaschio,,1,1,1,1,#NoGreenPass,1
4356,973247240822280192,TytoAlb82433730,,1,2,2,1,#NoGreenPass,1
4357,106724705,Cuoredifango,,1,1,1,1,#NoGreenPass,1
4358,1623373956,TedGrishFontain,,1,2,2,1,#NoGreenPass,1
4359,382539264,UGiangrieco,,1,1,1,1,#NoGreenPass,1
4360,254969508,Corvonero75,,1,2,2,1,#NoGreenPass,1
4361,322071703,pazo82,,1,2,2,1,#NoGreenPass,1
4362,1213919431195185152,KHANNOONIENSIN6,,1,1,1,1,#NoGreenPass,1
4363,310249622,LucaCastellini,,1,1,1,1,#NoGreenPass,1
4364,1920245191,homefar2001,,1,2,2,1,#NoGreenPass,1
4365,2951078627,fantus74,,1,2,1,1,#NoGreenPass,1
4366,1035460693,attilioc39,,1,2,2,1,#NoGreenPass,1
4367,1340082622211510272,MarcoPessagno,,1,1,1,1,#NoGreenPass,1
4368,1020502986,MichelottiMarco,,1,2,2,1,#NoGreenPass,1
4369,233614695,compierchiogius,,1,1,1,1,#NoGreenPass,1
4370,1428329710753403021,Cristin41972956,,1,1,1,1,#NoGreenPass,1
4371,1243299289062932482,Paolo24990399,,1,2,1,1,#NoGreenPass,1
4372,714412744053825536,cucciolarum,,1,1,1,1,#NoGreenPass,1
4373,1196018762593525765,LuisaPistini,,1,2,2,1,#NoGreenPass,1
4374,426526028,MaxMCampidoglio,,1,2,2,1,#NoGreenPass,1
4375,211429477,fracaruc,,1,1,1,1,#NoGreenPass,1
4376,2941915384,emillyele,,1,1,1,1,#NoGreenPass,1
4377,1456415133727592448,IlfubannatoO,,1,2,2,1,#NoGreenPass,1
4378,1079672562857193472,RomanatoM,,1,2,1,1,#NoGreenPass,1
4379,2385068164,SSaponelli,,0,0,0,0,#NoGreenPass,1
4380,1386285569689497602,Ada13278964,,1,2,2,1,#NoGreenPass,1
4381,370705320,7TonyStark7,,1,2,2,1,#NoGreenPass,1
4382,1125778520720990208,DanieleDiLuca80,,1,2,1,1,#NoGreenPass,1
4383,411653598,gekomino,,1,2,2,1,#NoGreenPass,1
4384,1402925585433874433,ElisaB_75,,1,2,1,1,#NoGreenPass,1
4385,1238217662817239045,Giuseppe_rocco1,,1,1,1,1,#NoGreenPass,1
4386,1401425662401974279,ivic00633480,,1,2,1,1,#NoGreenPass,1
4387,17532492,Rinascimento65,,1,2,2,1,#NoGreenPass,1
4388,388739747,Feda_Scot,,1,1,1,1,#NoGreenPass,1
4389,137391071,Tittina93lameyo,,1,1,1,1,#NoGreenPass,1
4390,2882706683,LNZHOPGOD,,1,2,2,1,#NoGreenPass,1
4391,1212899672227864576,Virginius17,,0,0,0,0,#NoGreenPass,1
4392,3266058196,klaretta2006,,1,1,1,2,#NoGreenPass,1
4393,1471927075,omoragno1926,,1,2,2,1,#NoGreenPass,1
4394,821879334,atestaltasempre,,1,1,1,1,#NoGreenPass,1
4395,1197158807140483072,Marc852835993,,1,2,1,1,#NoGreenPass,1
4396,1140930793,MockDe,,1,2,2,1,#NoGreenPass,1
4397,1004766856434110464,EuroTeuro,,1,2,1,1,#NoGreenPass,1
4398,1006873192374382592,TemaMarco60,,1,2,2,1,#NoGreenPass,1
4399,1337831564785422337,Cinzia75421896,,1,1,1,1,#NoGreenPass,1
4400,1456681235401543684,fabiopieranton1,,1,1,1,1,#NoGreenPass,1
4401,1011141461084172288,bergonzi_paola,,1,2,2,1,#NoGreenPass,1
4402,500929319,ruttodibosco,,1,2,2,1,#NoGreenPass,1
4403,2529337990,fabjango,,1,2,2,1,#NoGreenPass,1
4404,796313694825226240,frdnrc,,1,2,2,1,#NoGreenPass,1
4405,896829755298914304,HGOsolanolopez,,1,2,2,1,#NoGreenPass,1
4406,1225774964642631681,essereminimal,,1,1,1,1,#NoGreenPass,1
4407,373950389,I_AM_IM_,,1,2,2,1,#NoGreenPass,1
4408,1427835702130135040,Guendalina26,,1,2,2,1,#NoGreenPass,1
4409,1421035162587045891,Rosita17232451,,1,2,2,1,#NoGreenPass,1
4410,1283167465,470simone,,1,2,1,1,#NoGreenPass,1
4411,1455671798473842694,VioletCri,,1,2,2,1,#NoGreenPass,1
4412,2300213626,andrelettrico,,1,1,1,1,#NoGreenPass,1
4413,464855487,vlasec_ciotto,,1,1,1,1,#NoGreenPass,1
4414,311162501,80Passion,,1,1,1,1,#NoGreenPass,1
4415,1389814780349853696,Gaiagioialiber1,,1,2,2,1,#NoGreenPass,1
4416,2398008923,RRide81,,1,1,1,1,#NoGreenPass,1
4417,995657337393287168,Luciano06815942,,1,2,1,1,#NoGreenPass,1
4418,390208721,JP_Escobar18,,1,2,2,1,#NoGreenPass,1
4419,312615662,garat_o_meter,,1,1,1,1,#NoGreenPass,1
4420,1443803222,kalunaat,,1,2,2,1,#NoGreenPass,1
4421,771724582923431936,calliope1305,,1,1,1,1,#NoGreenPass,1
4422,1435252991746101252,chicco_1990,,1,1,1,1,#NoGreenPass,1
4423,598772700,RossanoBibalo,,1,2,2,1,#NoGreenPass,1
4424,68638274,Ant0nRight,,1,1,1,1,#NoGreenPass,1
4425,840991431414161410,Adamao76,,1,1,1,1,#NoGreenPass,1
4426,1439537158365323266,signorile00,,1,2,1,1,#NoGreenPass,1
4427,128855697,the_bud_ita,,1,2,2,1,#NoGreenPass,1
4428,1373294098715643906,Clodette77,,1,2,2,1,#NoGreenPass,1
4429,2339747697,mussomichele,,1,1,1,1,#NoGreenPass,1
4430,3386953695,martymarty2020,,1,2,2,1,#NoGreenPass,1
4431,1007028370377531392,BeholderITA,,1,2,2,1,#NoGreenPass,1
4432,1068039158285819904,Sun_Moon_13,,1,1,1,2,#NoGreenPass,1
4433,1006057344042766336,adolar41744618,,1,1,1,1,#NoGreenPass,1
4434,3719734875,811Proudman,,1,2,2,1,#NoGreenPass,1
4435,1593720860,icnarfal,,1,1,1,1,#NoGreenPass,1
4436,161649422,massimosab,,1,2,1,1,#NoGreenPass,1
4437,375544141,ClaudioMeazza,,1,2,2,1,#NoGreenPass,1
4438,1159393215855976449,Valter41271244,,1,1,1,1,#NoGreenPass,1
4439,210376076,spe1977,,1,1,1,1,#NoGreenPass,1
4440,1448996773154930706,dagoberto_ii,,1,2,2,1,#NoGreenPass,1
4441,919417542,giovannilegena,,1,2,2,1,#NoGreenPass,1
4442,923948842948624385,Libiapmcur,,1,1,1,1,#NoGreenPass,1
4443,503847121,gitokko,,1,2,2,1,#NoGreenPass,1
4444,737129292811866112,cuoreitaliano7,,1,2,2,1,#NoGreenPass,1
4445,1121265637,LucaSp1d3rm,,1,2,2,1,#NoGreenPass,1
4446,398032197,AnnaMariaCastel,,1,1,1,1,#NoGreenPass,1
4447,1143894122765438976,hampelotto2,,1,2,2,1,#NoGreenPass,1
4448,1312086658481901569,GiustoQueo,,1,2,2,1,#NoGreenPass,1
4449,1435676887603458061,RevengeEmi,,1,2,2,1,#NoGreenPass,1
4450,761199432,Guido73242927,,1,2,2,1,#NoGreenPass,1
4451,1250825548756107264,Bandito116,,1,1,1,1,#NoGreenPass,1
4452,2494075937,Fava3Elena,,1,2,2,1,#NoGreenPass,1
4453,70624474,boletusatanas,,1,2,1,1,#NoGreenPass,1
4454,1120989916668878848,lorenzosimeoni6,,1,2,1,1,#NoGreenPass,1
4455,488844512,giordi63,,1,1,1,1,#NoGreenPass,1
4456,1445115166815830020,no_hero82,,1,1,1,1,#NoGreenPass,1
4457,137023882,Ernesto_GuGar,,1,1,1,1,#NoGreenPass,1
4458,1333439161479598087,loSbugiardator,,1,1,1,1,#NoGreenPass,1
4459,3599907255,angheran70,,1,2,2,1,#NoGreenPass,1
4460,2239941328,celuschi,,1,1,1,1,#NoGreenPass,1
4461,3054506993,AntonioFardella,,1,1,1,1,#NoGreenPass,1
4462,1562770316,ilrappresentant,,1,1,1,1,#NoGreenPass,1
4463,328473338,ladyrosmarino,,1,2,2,1,#NoGreenPass,1
4464,4611000693,Skittygoa,,1,2,1,1,#NoGreenPass,1
4465,1164614972422459394,DomenicaNardie1,,1,1,1,1,#NoGreenPass,1
4466,495401644,ilnomece,,0,0,0,0,#NoGreenPass,1
4467,1421443456170352647,AntonellaB1985,,1,1,1,1,#NoGreenPass,1
4468,2175971759,marziodb,,1,2,2,1,#NoGreenPass,1
4469,1430032390366375936,Sergio_Coraglia,,1,2,1,1,#NoGreenPass,1
4470,962088641198788609,FabioDiEgidio2,,1,2,2,1,#NoGreenPass,1
4471,2216427653,AnticoOliviero,,1,1,1,1,#NoGreenPass,1
4472,71593119,DossierTibet,,1,1,1,1,#NoGreenPass,1
4473,4192961459,Net2Ayurveda,,1,1,1,1,#NoGreenPass,1
4474,2942486068,VitulloDv,,1,2,2,1,#NoGreenPass,1
4475,1283518398,vicky68_,,1,1,1,1,#NoGreenPass,1
4476,1081200388945178624,LucaBattistell5,,1,2,2,1,#NoGreenPass,1
4477,1338614814,pentagram54,,1,2,1,1,#NoGreenPass,1
4478,1466803693,GianpaoloZatti,,1,2,2,1,#NoGreenPass,1
4479,1264620892312780801,RoxyNiculescu,,1,1,1,1,#NoGreenPass,1
4480,993443536937865216,Claudio03921400,,1,2,2,1,#NoGreenPass,1
4481,1095076850,GianmarioP,,1,2,2,1,#NoGreenPass,1
4482,1109104534775914496,MInghingolo,,1,1,1,1,#NoGreenPass,1
4483,44726798,anegal,,1,2,2,1,#NoGreenPass,1
4484,2330388670,Carlomrtz,,1,2,2,1,#NoGreenPass,1
4485,576150349,ZanzoMarco,,1,2,2,1,#NoGreenPass,1
4486,1167030798,lmasculolegato,,1,1,1,1,#NoGreenPass,1
4487,920005244,Kleli11,,1,2,2,1,#NoGreenPass,1
4488,1363957089425649671,Fortu36419972,,1,2,2,1,#NoGreenPass,1
4489,2189394718,nygnos,,1,2,2,1,#NoGreenPass,1
4490,302188259,jcatfl,,1,2,2,1,#NoGreenPass,1
4491,1243305305162866691,Sandro69920174,,1,2,2,1,#NoGreenPass,1
4492,784004960493199360,Diana_Jungle,,1,2,2,1,#NoGreenPass,1
4493,781635668195827716,passannante9,,1,1,1,1,#NoGreenPass,1
4494,428588499,GessaMarta,,1,2,2,1,#NoGreenPass,1
4495,332133904,amorofra,,1,2,2,1,#NoGreenPass,1
4496,1286108228565245955,MariaJe45669909,,1,1,1,1,#NoGreenPass,1
4497,383254576,AnnaTagliafierr,,1,2,2,1,#NoGreenPass,1
4498,1851884437,LucianoBianch63,,1,2,1,1,#NoGreenPass,1
4499,496075532,gioman73,,1,2,2,1,#NoGreenPass,1
4500,727975628,IdaPutrino,,1,1,1,1,#NoGreenPass,1
4501,455888650,psicoabile,,1,1,1,1,#NoGreenPass,1
4502,1472699056849838084,LorylostLaureta,,1,1,1,1,#NoGreenPass,1
4503,1352193336585711616,BernucciCarlo,,1,2,2,1,#NoGreenPass,1
4504,2928096323,aua4eve,,1,2,2,1,#NoGreenPass,1
4505,470349216,vitalozzo2012,,1,2,2,1,#NoGreenPass,1
4506,126727689,Biagiothai,,1,2,1,1,#NoGreenPass,1
4507,1475746062178603008,VeritasVper,,1,1,1,1,#NoGreenPass,1
4508,141529750,LauraCarrese,,1,2,2,1,#NoGreenPass,1
4509,147943469,claudiadido,,1,2,2,1,#NoGreenPass,1
4510,498068054,ninacs81,,1,2,2,1,#NoGreenPass,1
4511,4204183834,Patty_Rose_L,,1,2,1,1,#NoGreenPass,1
4512,73418713,idlet,,1,2,2,1,#NoGreenPass,1
4513,1099277078,DigennalL,,1,2,1,1,#NoGreenPass,1
4514,2390676985,SatiLeaks,,1,2,2,1,#NoGreenPass,1
4515,392728431,tagliagenti,,1,2,2,1,#NoGreenPass,1
4516,2773450417,Batmax60,,1,2,2,1,#NoGreenPass,1
4517,1391077456325525504,NessunaCorrelaz,,1,2,2,1,#NoGreenPass,1
4518,287566348,evelynbani,,1,2,2,1,#NoGreenPass,1
4519,1417490129866924033,asessuato,,1,1,1,2,#NoGreenPass,1
4520,251106558,pescarese73,,1,2,2,1,#NoGreenPass,1
4521,1421936444675923969,senzchicca,,1,2,1,1,#NoGreenPass,1
4522,1388566135826694146,zampino23986533,,1,1,1,2,#NoGreenPass,1
4523,742693486563053568,Patris64,,1,1,1,2,#NoGreenPass,1
4524,1438170887111520259,catiamonte,,1,1,1,1,#NoGreenPass,1
4525,312691936,luttisluttis,,1,2,2,1,#NoGreenPass,1
4526,2585035709,glucchy,,1,2,2,1,#NoGreenPass,1
4527,1472024600447963139,mar61642912,,1,1,1,1,#NoGreenPass,1
4528,1029104546,annamariamarco,,1,1,1,1,#NoGreenPass,1
4529,502961596,BozDavide,,1,1,1,2,#NoGreenPass,1
4530,1005873765203501056,megliobarbari,,1,1,1,1,#NoGreenPass,1
4531,3004247111,irritatrix,,1,2,2,1,#NoGreenPass,1
4532,1353030410796720129,Guzzi19958320,,1,2,2,1,#NoGreenPass,1
4533,984081495231954944,CarlaTua18,,1,1,1,1,#NoGreenPass,1
4534,91591882,uncuorenelmondo,,1,2,2,1,#NoGreenPass,1
4535,1223200116670115850,VittorioFerram1,,1,1,1,1,#NoGreenPass,1
4536,898297518,Hibbing59,,1,2,1,1,#NoGreenPass,1
4537,205442172,camoglianalytic,,1,1,1,1,#NoGreenPass,1
4538,833545501,steidro,,1,1,1,2,#NoGreenPass,1
4539,1889472642,lilith975,,1,1,1,1,#NoGreenPass,1
4540,1426639026824564737,MaurizioCimino2,,1,2,2,1,#NoGreenPass,1
4541,2643488104,FgFrangenti,,1,2,2,1,#NoGreenPass,1
4542,2764665148,mbanzi7,,1,2,2,1,#NoGreenPass,1
4543,493285850,Oxanna2003,,1,2,2,1,#NoGreenPass,1
4544,1208458128523743233,giap87625642,,1,1,1,2,#NoGreenPass,1
4545,796260694144548864,NormaPalmarini,,1,2,2,1,#NoGreenPass,1
4546,457693768,Carmerita1966,,1,2,2,1,#NoGreenPass,1
4547,1151954305659936769,ECorsari,,1,1,1,1,#NoGreenPass,1
4548,1972520815,fefebaraonda,,1,1,1,2,#NoGreenPass,1
4549,1283766291799715843,MeleoFernando,,1,2,2,1,#NoGreenPass,1
4550,1318295995,HounsognOrsola,,1,2,2,1,#NoGreenPass,1
4551,1241292304004022272,Glo96615250,,1,1,1,1,#NoGreenPass,1
4552,1632805556,LorenzoBrandima,,1,2,2,1,#NoGreenPass,1
4553,973863191037071360,chiediaigiganti,,1,1,1,2,#NoGreenPass,1
4554,910876959399452673,TonyVascor107,,1,2,2,1,#NoGreenPass,1
4555,443926629,EL_PAGA1973,,1,2,2,1,#NoGreenPass,1
4556,3352779975,SaettaMcQueen36,,1,2,1,1,#NoGreenPass,1
4557,203891785,guidop1967,,0,0,0,0,#NoGreenPass,1
4558,35259388,sepi1507,,1,1,1,1,#NoGreenPass,1
4559,2306307694,italiano1061975,,1,2,2,1,#NoGreenPass,1
4560,1338197570020122624,Martina58661812,,1,2,2,1,#NoGreenPass,1
4561,1401942238544990219,sabato_ivana,,1,2,2,1,#NoGreenPass,1
4562,1380854935189909506,Gaby108L,,1,2,1,1,#NoGreenPass,1
4563,164655159,marcellomasci6d,,1,2,2,1,#NoGreenPass,1
4564,4889385693,BOSbarbi,,1,1,1,1,#NoGreenPass,1
4565,461019019,giusyoni,,1,2,1,1,#NoGreenPass,1
4566,1238143563017474049,Flavr7,,1,2,1,1,#NoGreenPass,1
4567,1427632842075475968,FabrizioPerfumo,,1,2,2,1,#NoGreenPass,1
4568,175166079,LoSplendido,,1,2,2,1,#NoGreenPass,1
