Source,Target,Type,Kind,Id,Label,Interval,Weight
1473583693033873415,1473386206914359299,Directed,,462,,,1.0
1473581452877041666,1473386206914359299,Directed,,463,,,1.0
1473581366390444035,1473565380824211457,Directed,,464,,,1.0
1473581133040398337,1473386206914359299,Directed,,465,,,1.0
1473580896917901327,1473379430135439365,Directed,,466,,,1.0
1473580292032151553,1473358524499517440,Directed,,467,,,1.0
1473579321709244419,1473386206914359299,Directed,,468,,,1.0
1473578418256154632,1473386206914359299,Directed,,469,,,1.0
1473577332631867394,1473386206914359299,Directed,,470,,,1.0
1473577183771832324,1473386206914359299,Directed,,471,,,1.0
1473576783681359877,1473565380824211457,Directed,,472,,,1.0
1473576383049838595,1473404286126243856,Directed,,473,,,1.0
1473575904270077958,1473386206914359299,Directed,,474,,,1.0
1473575743049408512,1461344799546609664,Directed,,475,,,1.0
1473574870105702403,1473386206914359299,Directed,,476,,,1.0
1473573575433015299,1472231158310227971,Directed,,477,,,1.0
